"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-07-25",,"70",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-07-26",,"62","80",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-07-27",,"67",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-07-28","0.00","72",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-07-29","0.00","60","82",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-07-30","0.00","57","62",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-07-31","0.00","59",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-01",,"61",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-02","0.00","61",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-03",,"61","71",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-04","0.00","60",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-05",,"60",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-06","0.00","61","73",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-07",,"62",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-08",,"64",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-09","0.00","64","77",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-10","0.00","68",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-11","0.00","70",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-12","0.00","68",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-13","0.00","69",,"60"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-14","0.00","72","85",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-15","0.00","68","83",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-16","0.12","64",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-17","0.00","65","68",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-18",,"63",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-19","0.04","64",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-20","0.04","59","75",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-21","0.00","51",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-22","0.16","50",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-23","0.12","55",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-24","0.00","57",,"49"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-25","0.00","56",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-26","0.00","57",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-27","0.00","63",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-28","0.00","69",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-29","0.00","72",,"63"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-30","0.00","74",,"64"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-08-31","0.00","66","86",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-01",,"65","73",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-02","0.00","66",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-03",,"72",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-04",,"72",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-05",,"69",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-06","0.00","72",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-07","0.00","69","87","64"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-08","0.00","68","81",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-09","0.00","69",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-10","0.00","76",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-11","0.00","75",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-12","0.00","81",,"73"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-13","0.00","79","92","67"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-14","0.00","77","91",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-15","0.00","62","89",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-16","0.00","69",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-17","0.00","71",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-18","0.00","71","87","64"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-19","0.00","76",,"67"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-20",,"64","87",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-21","0.12","59","64",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-22","0.04","58","63","56"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-23","0.04","62",,"56"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-24","0.00","66",,"61"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-25",,"69",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-26","0.00","74",,"62"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-27",,"81",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-28",,"74",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-29","0.12","69","85",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-09-30","0.00","77",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-01","0.00","80",,"67"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-02","0.00","88",,"76"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-03","0.00","74","97",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-04","0.00","66","76",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-05","0.00","72",,"64"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-06","0.00","78","95",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-07","0.00","77",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-08","0.28","73","98",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-09","0.00","67","83",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-10","0.08","65",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-11","0.00","62","72",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-12","0.00","65",,"58"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-13",,"72",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-14","0.00","74",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-15","0.28","65","88",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-16","0.00","60","69",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-17","0.00","60",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-18","0.00","65",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-19","0.00","69",,"63"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-20","0.35","70","81",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-21","0.08","69","81",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-22","0.00","67","77",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-23","0.00","69",,"62"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-24",,"69","81",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-25","0.00","69",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-26",,"68",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-27",,"73",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-28","0.00","78",,"67"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-29","0.00","74",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-30",,"64",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-10-31",,"61","65","59"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-01",,"58","63",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-02","0.00","58",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-03",,"60",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-04","0.00","62",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-05",,"60","72",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-06","0.00","62",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-07",,"65",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-08","0.00","68",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-09","0.00","68","85",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-10","0.04","70",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-11","0.00","71",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-12","0.75","70","85","66"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-13","0.12","71",,"66"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-14","0.08","72",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-15","0.00","77",,"68"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-16","0.00","76","90",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-17","0.12","69","84",
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-18","0.12","62",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-19","0.35","62",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-20","0.04","62",,"57"
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-21","0.00","64",,
"BR00E3-0520","SAO PAULO AEROPORT, BR","-23.617","-46.65","802.0","2020-11-22","0.00","66","74",
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-01",,"83",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-02",,"82",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-03",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-04",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-05",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-06",,"82",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-07",,"85",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-08",,"84",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-09",,"85",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-10",,"85",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-11",,"86",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-12",,"84",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-13",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-14",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-15",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-16",,"85",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-17",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-18",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-19",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-20",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-21",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-22",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-23",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-24",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-25",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-26",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-27",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-28",,"84",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-29",,"83",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-30",,"86",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-01-31",,"84",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-01",,"83",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-02",,"82",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-03",,"82",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-04",,"81",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-05",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-06",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-07",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-08",,"81",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-09",,"88",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-10",,"81",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-11",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-12",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-13",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-14",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-15",,"81",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-16",,"83",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-17",,"84",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-18",,"83",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-19",,"85",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-20",,"84",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-21",,"82",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-22",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-23",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-24",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-25",,"82",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-26",,"85",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-27",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-28",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-02-29",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-01",,"73",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-02",,"71",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-03",,"74",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-04",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-05",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-06",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-07",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-08",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-09",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-10",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-11",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-12",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-13",,"82",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-14",,"83",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-15",,"84",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-16",,"85",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-17",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-18",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-19",,"84",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-20",,"83",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-21",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-22",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-23",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-24",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-25",,"76",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-26",,"77",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-27",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-28",,"80",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-29",,"81",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-30",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-03-31",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-04-01",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-04-02",,"79",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-04-03",,"82",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-04-04",,"78",,
"BR00E3-1520","SAO PAULO CUMBICA, BR","-23.433","-46.467","4.0","2020-04-05",,"78",,
